MonoMass	MinElutionTime	MaxElutionTime	CV50_H3_C1_Abundance	CV50_H3_C2_Abundance	CV50_H3_C3_Abundance	CV50_H3_C4_Abundance	CV50_H3_C5_Abundance	CV50_H4_A1_Abundance	CV50_H4_A2_Abundance	CV50_H4_A3_Abundance	CV50_H4_A4_Abundance	CV50_H3_C1_Ms1Score	CV50_H3_C2_Ms1Score	CV50_H3_C3_Ms1Score	CV50_H3_C4_Ms1Score	CV50_H3_C5_Ms1Score	CV50_H4_A1_Ms1Score	CV50_H4_A2_Ms1Score	CV50_H4_A3_Ms1Score	CV50_H4_A4_Ms1Score	CV50_H3_C1_FeatureId	CV50_H3_C2_FeatureId	CV50_H3_C3_FeatureId	CV50_H3_C4_FeatureId	CV50_H3_C5_FeatureId	CV50_H4_A1_FeatureId	CV50_H4_A2_FeatureId	CV50_H4_A3_FeatureId	CV50_H4_A4_FeatureId
5191.8571	10.824	11.709	129441.7	48797.21	24480.49	162095	392452.5	6063.54	13649.04	14197.23	12275.83	57.6112	52.9943	29.7301	58.8334	62.3552	45.8471	17.302	-3.402823E+38	40.6599	1388	1383	1293	1457	1331	963	1460	0	1274
5192.52115	17.633	19.219	123737.8	36150.11	55199.78	60287.74	168290.5	23089.1	67241.49	122539.2	156320.9	1.5895	23.7912	18.4236	5.9451	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	1389	1384	1294	1459	0	0	0	0	0
5192.5025	19.586	20.936	46449.5	41905.35	48493.36	14294.18	7173.743	9457.885	47438.43	67255.23	64999.81	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1.2562	-4.342255	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	0	0	1458	0	0	0	0	0
5192.849	10.765	11.727	97311.38	35361.85	6465.537	135768.7	323979.4	6536.77	16189.1	14197.23	7331.917	15.7326	9.0758	-1248.587	53.6044	42.1101	36.4104	21.0476	-3.402823E+38	-1244.914	1390	1385	0	1460	1332	964	1461	0	0
5193.8507	10.581	12.004	18643.36	12127.39	12142.7	69577.44	20354.81	7203.646	13860.08	15566.9	4540.823	-3.402823E+38	-3.402823E+38	-3.402823E+38	-6.5648	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-20.76837	0	0	0	1461	0	0	0	0	0
5197.7994	10.622	11.435	11548.19	16045.33	14076.26	45801.76	79656.84	1223.411	8591.51	10665.15	15179.08	31.0191	25.5014	30.6183	27.7565	37.5119	-1247.832	15.8661	6.3325	17.2626	1391	1386	1295	1462	1333	0	1462	1304	1275
5198.6598	69.753	71.025	80055.91	75888.11	21629.59	44031.24	38508.63	12641.09	30550.02	63870.29	44972.69	26.8636	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	1392	0	0	0	0	0	0	0	0
5198.7962	10.532	11.435	14202.81	21056.04	15491.04	45000.14	81275.36	6175.599	15556	12407.6	9479.55	29.8707	49.545	44.9725	43.1187	48.2654	-3.402823E+38	34.9969	35.7979	17.8587	1393	1387	1296	1463	1334	0	1463	1305	1276
5199.65609	69.753	71.447	47635.34	13235.81	27185.52	51218.1	50766.26	109528.4	47101.35	87410.41	56595.35	22.3442	-1233.837	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	1394	0	0	0	0	0	0	0	0
5199.8006	10.562	11.672	13303.13	12312.49	9588.759	10954.39	58210.72	6175.599	7863.1	10457.89	2005.969	-1238.393	2.9215	-3.402823E+38	-1235.561	-4.9461	-3.402823E+38	-5.7467	-619.9992	-1858.456	0	1388	0	0	1335	0	1464	0	0
5201.2592	7.848	8.981	3036.31	5796.841	6967.352	7380.633	7962.024	6923.137	8248.617	8940.422	9583.491	-9.3657	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	1395	0	0	0	0	0	0	0	0
5202.2553	7.848	9.353	2586.52	7025.686	9317.6	9801.912	9743.174	9256.875	10453.42	11209.61	11658.33	3.4411	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	1396	0	0	0	0	0	0	0	0
5206.8335	23.904	25.188	39850.48	11930.31	10367.37	41678.42	47467.48	8632.383	48319.13	39741.16	45552.47	-3.402823E+38	17.8504	20.56596	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	1389	0	0	0	0	0	0	0
5207.606	12.636	14.003	29216.3	17771.02	21418.66	26572.91	26917.46	6301.786	24495.54	15674.77	5947.177	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	5.1097	-1233.433	0	0	0	0	0	0	0	1306	0
5207.7311	62.734	64.033	236336.5	93091.46	107899	115789.3	76446.67	21611.43	128478	99461.6	105572.9	-3.402823E+38	24.2917	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	1390	0	0	0	0	0	0	0
5207.82965	24.117	25.226	45050.68	14696.38	7720.264	10508.64	12781.16	8605.762	10131.38	8338.901	67128.79	-3.402823E+38	26.3189	6.72601	3.519692	18.53564	-3.402823E+38	13.50026	28.65343	-3.402823E+38	0	1391	0	0	0	0	0	0	0
5208.606	12.636	13.981	29216.3	17771.02	21418.66	26572.91	26917.46	6301.786	7980.431	19527.31	6209.109	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	5.50943	12.3628	-1234.051	0	0	0	0	0	0	0	1307	0
5208.7295	62.734	64.033	236336.5	113398.3	107899	115789.3	76446.67	21611.43	128478	99461.6	105572.9	-3.402823E+38	0.0541	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	1392	0	0	0	0	0	0	0
5210.5812	24.823	26.136	108784.3	71545	22403.72	154532.7	40514.01	8272.626	67521.64	18919.55	79239.03	11.4944	15.705	22.4306	24.4972	30.7977	-596.6196	-3.402823E+38	29.8213	-3.402823E+38	1397	1393	1297	1464	1336	0	0	1308	0
5211.5853	24.776	25.658	139011.9	80163.24	36683.78	152286.4	43319.11	16158.71	10171.07	19081.43	10064.7	50.8398	53.7642	40.3807	49.9071	36.1162	42.3311	18.17913	-7.3245	3.501269	1398	1394	1298	1465	1337	965	0	1309	0
5212.58756	24.678	26.211	88980.51	36065.2	88751.26	97849.64	105382.1	5794.47	9754.428	36227.49	103262	15.8383	11.6562	-3.402823E+38	-1237.357	-3.402823E+38	20.3748	-0.8552885	29.2824	-3.402823E+38	1399	1395	0	0	0	966	0	1310	0
